,x_mean,x_std,x_min,x_25%,x_50%,x_75%,x_max,y_mean,y_std,y_min,y_25%,y_50%,y_75%,y_max,z_mean,z_std,z_min,z_25%,z_50%,z_75%,z_max
20400,0.08309869504,0.5153591786324444,-0.7981248,-0.25999570250000004,0.044647217,0.298200845,1.5280857,-0.056572263760000005,0.5980462835139859,-1.448977,-0.4814975575,-0.08997977,0.4750746775,0.9573406,-0.14556866155,0.7242584921182694,-1.672896,-0.6398892725,0.00524049975,0.3103051225,1.915804
20450,-0.007566823000000003,0.3204139414223128,-0.75652456,-0.1585824475,0.035099506,0.17773533,0.55640316,0.05719243586,0.3409971077053664,-0.5438628,-0.13395226,0.041569948499999995,0.24001538749999998,0.9298974,0.008208759512,0.2665001340320217,-0.6787858,-0.13403523,-0.0106797812,0.1717123075,0.5580485
20500,0.05248351929,0.6580426559759325,-1.7331653,-0.2284081,0.02448010425,0.4422335625,1.4310293,-0.016545564710000033,0.7165686137965391,-1.5014844,-0.44451070000000004,-0.030964613,0.340000145,2.1823459,-0.1402214926,0.5938819427363955,-1.5671904,-0.4370889625,-0.036677777,0.29590469500000005,0.8497338
20550,0.13197799758000003,0.5524061404075589,-0.8102293,-0.21773767,0.0537896155,0.411790135,2.02427,-0.04866544052,0.6913124372631161,-1.7855682,-0.40985322,-0.05967617099999999,0.4222514625,1.3971746,0.05611164257999999,0.5195434086887257,-1.0897485,-0.2668069375,0.04618168,0.309525975,1.4341046
20600,0.010083847820000005,1.2296426026290606,-2.1985908,-0.936611415,0.12655735,0.83165217,2.312377,-0.008473654899999999,1.108899187297179,-2.5610054,-0.6413886499999999,-0.029336095500000003,0.681953835,2.5863357,-0.19459355349,0.8483336985946465,-2.2326522,-0.680592835,-0.17728305,0.5470603625,1.4283333
20650,-0.259376904076,0.614956285765407,-1.7450047,-0.5894266374999999,-0.14190983499999998,0.137194395,0.8671694,-0.011623094413999994,0.7460398085846723,-2.0939984,-0.2884556125,-0.027515173849999998,0.3517304675,1.9670044,0.09796501168000002,0.7818482710998658,-1.402638,-0.45149461,0.073452533,0.55335981,2.8556156
20700,0.21908906262000002,2.0562993685711386,-3.9479377,-0.9767009,0.222630025,1.5352995,6.291037,-0.09567840729999999,1.3487871403986096,-4.216181,-0.8799521825000001,-0.27224231,1.0107318250000001,2.578818,-0.08542117786000006,1.5083279848605375,-5.590518,-0.469397265,0.0450270195,0.8775801375,2.9011192
20750,-0.07992435666,0.8808235683956588,-1.5994849,-0.760391615,-0.094917773,0.49194242499999996,2.0364685,-0.096442609468,0.8652872776072502,-1.5631838,-0.879832135,0.0615344065,0.43443644000000003,1.5329514,-0.032755590400000006,0.7257657329577931,-1.1976695,-0.7096031125,0.0662384025,0.44231690500000004,1.8400533
20800,0.079505299154,0.5524667334227257,-1.2690187,-0.1647181475,0.039466619999999994,0.529426575,1.1324501,-0.11748983543199999,0.6894594273105841,-2.2748504,-0.6614540875,0.016971826699999998,0.33008038,1.0686345,-0.060146805600000006,0.6081099463619306,-1.129231,-0.55773941,-0.058707775000000004,0.23968005,1.2066944
20850,0.10013419326,0.6735771055664914,-1.2985406,-0.2982046625,0.10982060299999999,0.4925491775,1.7845583,0.08156259613,0.44870693080991775,-0.93072176,-0.2562941275,0.07329988500000001,0.38073514999999997,1.2253194,0.027313819840000014,0.5920844417789277,-1.5435774,-0.26186296249999996,0.11643278500000001,0.42795819,1.2245517
20900,0.042192219326,0.3284003236984414,-0.65241385,-0.133909945,0.0859217625,0.1847076425,1.2403774,-0.030587902454000008,0.6595807148630738,-1.375351,-0.2581461725,-0.012679576500000001,0.1465921375,3.4297915,0.007115258880000006,0.4933150029321373,-1.8462739,-0.17883267749999998,0.0451221015,0.32792572249999996,0.9249991
20950,0.02447652016600001,0.4874780236299979,-1.1157498,-0.3048706075,0.0477113725,0.351316095,1.0727844,-0.0283939776,0.559551868289291,-1.3144474,-0.27242767,-0.05768466,0.29952634,1.520618,0.029152020940000006,0.5675438139818814,-1.0539213,-0.34163463499999996,-0.0031155350000000026,0.3073216075,1.8436426
21000,0.10846410796599999,0.4971262900034821,-0.88878965,-0.194296835,0.012855291500000001,0.33647144,1.28057,-0.16958608595999997,0.7798597857506093,-2.6769533,-0.6703549575,-0.13607538,0.3070636875,1.57973,-0.235162458316,0.5682065479542623,-1.5150771,-0.6287896749999999,-0.210747245,0.2007668,0.88244057
21050,0.02608589294000001,0.47633316363498257,-0.83953094,-0.2837965525,0.023213148000000003,0.3357149425,1.1796775,-0.07826669604,0.7176722892499672,-1.7932792,-0.49949680999999996,0.018035889,0.22259198000000002,2.3934102,0.11364456012,0.6014951444735466,-1.1419486,-0.32420467750000004,0.169899195,0.42414847,1.3870826
21100,0.028366708339999994,0.5539454455944268,-1.1861486,-0.36557293,0.1112031925,0.3153092875,1.0258012,-0.05651226197,0.47215335898546457,-1.4152317,-0.2343601025,-0.00328326225,0.210644125,0.88528347,0.0009400857396000006,0.47566410277110577,-1.9557153,-0.2029776625,0.0025379658,0.1805637,1.1543963
21150,-0.07479979558,0.47738159237202,-1.4024725,-0.4039688125,-0.039084435,0.22078896,0.7767525,-0.049309451420000004,0.5287061261306419,-1.4179258,-0.3849558925,-0.06740379499999999,0.3468877875,1.0200753,0.051552635448999996,0.5041256936804906,-1.2028635,-0.2374680975,0.051029920725,0.383288325,1.0441549
21200,-0.042689439322,0.4094757351424861,-1.3456345,-0.20079541,-0.050029754499999995,0.1353976725,0.7402601,-0.028302357860000002,0.3672770171455038,-0.7071321,-0.27245635,-0.043786347,0.21507796499999998,0.97100204,0.028308526780000003,0.4117674096489438,-1.0668614,-0.15268244749999998,0.0399763465,0.19836065249999998,1.0275149
21250,0.09869607907500001,0.2945176001384033,-0.6236062,-0.06887221099999999,0.10296464,0.19447708,1.3427639,0.019454356180000004,0.28040242022826994,-0.7771487,-0.1292773525,-0.008343935,0.262437105,0.5094905,-0.09894725116,0.25981382225507826,-1.0479411,-0.2026138275,-0.029063821,0.07840550125,0.3208151
21300,-0.007243061099999999,0.33444340604604506,-0.78979874,-0.1180018165,-0.00878667825,0.09883761249999999,0.7493477,-0.060477523260000006,0.22749972495784374,-0.62125134,-0.19569188,-0.06488931,0.08594125250000001,0.5292325,0.04082414424,0.2694770436873901,-0.6550479,-0.1446748975,0.0304272175,0.22092735749999998,0.5408094
21350,0.0349469955,0.37978215099914764,-0.86236715,-0.173894885,0.022788047500000002,0.29566657249999995,0.92477417,-0.0007238097439999891,0.37176500680170627,-0.6415634,-0.220110535,-0.0112395285,0.25016463,0.7688494,0.01002055896539999,0.4793998124762394,-1.2779619,-0.2488131025,-0.021275766,0.3462979675,1.0806391
21400,0.065029353308,0.31067515646306054,-0.6408448,-0.084308861,0.0323126315,0.20511818,0.7461004,0.03759718904,0.6071951804350443,-1.4463558,-0.44637191,0.0335989,0.39056277,1.3452964,-0.060420344120000025,0.6452234663366897,-1.6071868,-0.50430699,0.0349121675,0.4210446525,1.036803
21450,0.015467709759999997,0.21529593016279425,-0.5814681,-0.0900397305,0.0023829934999999997,0.1321840285,0.5532174,-0.03330999362600001,0.27986023529173476,-0.6968436,-0.1807688475,-0.0533652325,0.06710088075,0.96868944,0.0301283321,0.3068776865692901,-0.87781084,-0.139251825,-0.0299413205,0.18136918000000002,0.9626461
21500,0.08887055391999998,0.20168445020085735,-0.28399706,-0.0685304385,0.068175555,0.22808385,0.5688319,0.03282370518,0.2663687827494295,-0.35392904,-0.1671559825,0.0144577025,0.12358641599999999,0.84226704,0.019883759934000007,0.16358659426962177,-0.44306278,-0.0733087035,0.019788622999999998,0.14155714249999998,0.3881917
21550,-0.014807985400000003,0.8181499710639033,-2.0092883,-0.459952595,0.038954019500000006,0.29156006,1.9858122,-0.27783112615999994,0.8593902141338482,-3.0774703,-0.6356600925,-0.052915774,0.221043825,1.3375673,-0.04239027680000002,0.7663354644035894,-1.7398458,-0.511305355,-0.077637435,0.2374529275,2.4357235
21600,0.016342295399999984,0.6633657146419855,-1.8955655,-0.352000225,0.111281395,0.4098427325,1.3315,-0.00015206560600000474,0.3747701287040481,-0.83901286,-0.19554382750000002,0.00910139085,0.2118518375,1.130274,-0.029099225970000003,0.4164816278915555,-1.1237102,-0.2949352275,-0.063391327,0.1942311525,1.1182423
21650,-0.046729775940000016,0.7074509583003121,-2.029777,-0.474941135,-0.005860806,0.5222109525,0.957077,-0.06558524052,0.592739279290166,-1.2984016,-0.24705249999999998,0.0346872805,0.253816665,1.7039427,0.04990062705999999,0.6674445760842102,-1.2253304,-0.32501048,-0.0241851805,0.23395359999999998,2.1829343
21700,0.12458202609800002,0.7374641626244868,-1.6222711,-0.2954210025,0.100805045,0.482968685,2.2955942,-0.038246370579999994,0.5992518904507448,-1.4489083,-0.3865171575,-0.0582022665,0.3531888725,1.3919027,0.036678830168,0.5519287512162271,-1.434679,-0.22739303,0.0071415902,0.40436112999999996,1.1680312
21750,-0.07443810252000001,1.4354268100392773,-3.1468253,-1.138291675,0.011481521999999994,0.9897656675,3.3530216,-0.054860475480000004,0.9760435063600155,-2.5649786,-0.6675618875,-0.055510999000000005,0.5460598325,2.6178398,0.044198064209999985,0.841546517034292,-1.7270064,-0.4161174325,-0.0010023117499999993,0.47475922,2.9785223
21800,0.07567063651999999,0.7737787732138953,-1.7020855,-0.492538335,0.14701343,0.5936988625,1.5039511,-0.04338348856199998,0.8688629868433745,-2.3355007,-0.3842480175,0.0673763748,0.4174187875,2.1038742,-0.0195057114,0.7914132712000395,-1.69508,-0.546929125,-0.10854947749999999,0.42404400750000004,2.3731537
21850,0.044629849439999994,0.5670513914320692,-1.0670061,-0.3790812475,-0.12380671500000001,0.46152139000000003,1.2834687,-0.016844562299999994,0.4592589586090497,-0.82863474,-0.3923938175,-0.0379271505,0.3704594375,0.98636913,0.025065374940000003,0.5768800128759786,-1.600652,-0.2330009925,0.024647355000000003,0.2641751775,1.3755934
21900,0.10983911548000001,0.708907223179774,-1.5599513,-0.19131183000000002,0.0898394575,0.44000149,1.6083822,-0.00092629458,0.6541455345778394,-1.4189919,-0.262299985,0.0876008275,0.28117977250000004,1.7852094,0.010312795239999995,0.6852871859200854,-1.719383,-0.34855075,0.020156741,0.3974942575,1.8748622
21950,-0.026035519041999987,0.6615803654888653,-1.4237866,-0.47915053750000003,0.049441576,0.35315657,1.3858519,-0.008331329596000003,0.4017876033268416,-1.3586613,-0.1040970685,0.07652062,0.19575407749999998,0.6867723,0.04851627016,0.608940936411606,-0.8025594,-0.318704545,-0.053150058,0.1788636475,2.3643239
22000,0.014724798812,0.31969564812944884,-0.600543,-0.1259725085,0.009967803800000001,0.16363454500000002,0.8964567,-0.083041753368,0.5821189161593423,-3.1952386,-0.23323847250000002,-0.0521389835,0.0935239765,0.948658,0.043396077119999994,0.6857203352787687,-1.281146,-0.17556291499999999,-0.0265471935,0.0984795715,3.78176
22050,0.0011278150839999993,0.16245113702094055,-0.6271248,-0.043037653,0.0067358018500000005,0.0636730175,0.37121773,-0.02887819848840001,0.12667402265764752,-0.52305126,-0.09087223125,-0.0314333555,0.06013882725,0.2795664,0.019541845264,0.08410804873096797,-0.2773614,-0.035150529,0.0191516875,0.0755230195,0.23421693
22100,0.303151660406,1.0072515883943463,-1.4581652,-0.0489377975,0.040709734,0.63887406,3.5113559,-0.22184993205400003,1.3772164047661117,-3.8989525,-0.7997172324999999,-0.098262825,0.037050323499999996,3.0651205,-0.04445901957599999,1.6060269823930784,-4.0206327,-0.2167911375,0.0282481905,0.313076764,3.6515567
22150,-1.1948371544599998,2.386459357107356,-8.203531,-2.1982039,-0.5933182349999999,0.418385865,2.6001582,-0.5725417485800001,1.267517189799107,-6.4748664,-0.80304885,-0.3680029,0.23344648,1.13622,-0.8848041764,1.6901947411766824,-4.975855,-1.8029917750000002,-1.1655918,-0.21252352000000002,3.4393206
22200,0.19207870384000003,2.344244255666963,-4.1954217,-1.409695425,0.296776295,1.735287925,4.4825964,-0.35971317752799997,2.0150927739317415,-7.805956,-1.239428275,-0.17264985500000002,0.9725667,2.9395132,-1.7917276763,2.287775321363859,-9.044092,-2.45121215,-0.853052495,-0.2906476225,0.7786002
22250,-0.21463411748,2.361831415069555,-5.614654,-1.5011146499999999,0.045864103,1.368032325,4.5298634,-0.66337659718,2.3250306030091594,-7.7594795,-2.242512825,-0.30020809,1.063355825,2.8142624,-0.7926208641200002,1.3398789779295779,-3.6045148,-1.5949465,-0.673861465,0.20329774750000001,1.878155
22300,0.23070648445999992,2.2487609094538747,-2.7186425,-1.1046162000000002,-0.24281311,1.10683485,9.232657,0.08721325397999999,1.6552993718996876,-5.008989,-0.7013509425,0.42195702,1.254112925,2.848825,-0.8228057902,1.2108810316781893,-3.4004972,-1.444923575,-0.97643985,-0.271327555,1.8982081
22350,0.16277250955999997,1.4640948812788963,-2.6292539,-0.816949485,0.1599251,1.03879915,3.936161,-0.09580325998000001,1.4402756229980342,-5.6323843,-0.53329565,0.123789548,0.744222765,2.3776913,-0.0056887939160000164,1.1805649465880124,-2.272848,-0.93825302,-0.035851716900000004,0.96657437,3.0968833
22400,0.18915713852000005,1.5481365317914444,-4.698907,-0.8809891175,0.218931915,1.16860955,3.792784,0.23166498128000002,1.1411231413679066,-1.537075,-0.73536313,0.15680337,1.121205075,2.361638,-0.21919319204,0.8991239725314563,-1.9528925,-0.821255165,-0.23960489000000001,0.4586095475,2.0670562
22450,-0.026526751820000007,0.7345584572630804,-1.9983301,-0.2292931375,-0.081092,0.07887208500000001,3.448327,0.00454066998000002,0.5603611043200266,-1.7977216,-0.20424038249999998,0.039654017,0.25553477,2.2031436,0.039536733219999995,0.5796722302049315,-1.6228971,-0.2588139675,0.062154056,0.25572251999999995,1.8443851
22500,0.11131047431999998,0.9102559496252772,-1.8380826,-0.379719885,0.13230756,0.41938506750000004,2.4557915,-0.003093749679999993,0.6074075219521586,-1.1910348,-0.4157047825,0.068564176,0.42567706,1.0485513,-0.04705523355999999,0.9568647961459952,-2.7216167,-0.571066375,-0.15302896500000002,0.6299333524999999,1.4655409
22550,0.07033493503999998,0.7135985920682033,-3.8167405,-0.2844670375,0.10337782000000001,0.5134476375,1.2458371,-0.06412730225999999,0.8632740192067233,-2.7913437,-0.40712011000000004,0.040711047,0.3439680975,2.3149211,-0.006498434103999993,0.6428316015536197,-0.9960904,-0.454600335,-0.16931081,0.35363006,1.9080443
22600,-0.021382690069999998,0.26907051845268837,-0.9560819,-0.083134895,-0.02084539875,0.09322443750000001,0.63821566,0.113770408154,0.3595327275083863,-0.51449156,-0.0813270775,0.026227951,0.1594760375,1.3190646,0.01257789622,0.16430965315261808,-0.48068237,-0.09879160125,0.025654555,0.09449017,0.68690205
22650,-0.012456177788000001,0.12004074721974906,-0.6270914,-0.051653951000000004,0.00142394005,0.054037023000000003,0.16282256,0.042694516172,0.1442116226912766,-0.16994905,-0.0715332,0.036681650999999996,0.134650945,0.55388474,-0.021528873264000003,0.10428887355301872,-0.27093124,-0.0910520575,-0.0287327765,0.05026960375,0.19781399
22700,0.06807521644000002,0.6214085930633376,-1.1546425,-0.36118383499999995,0.0552212,0.3896781,1.684079,-0.015930258860000004,0.6393016093783528,-1.409769,-0.48673487,-0.0075962545,0.437273025,1.1427832,-0.07738290778000001,0.5795422200600565,-1.7240562,-0.41164985,-0.014289022500000002,0.3140081775,1.1422153
22750,0.040586822919999994,0.42455137752061656,-1.2060057,-0.23587792999999999,0.0170481205,0.3463743425,0.987226,-0.012039155754000004,0.4464907816595933,-0.93028736,-0.35443031999999997,0.120529415,0.2801222825,0.8747797,0.0364385790988,0.42474002990758447,-0.75993776,-0.34271025499999996,0.03358531,0.3787871625,0.9446478
22800,0.069303677244,0.38117028448983453,-0.57596296,-0.18603988999999999,0.047829174,0.346613105,1.1778373,-0.03316255735999998,0.6451119532807075,-2.1471615,-0.3394062525,0.06147933,0.43248726,1.3081985,0.06369779328,0.4866347014226646,-1.0593328,-0.304393415,0.17029929,0.395156505,1.1955695
22850,0.10463495622000002,0.49570394986424837,-0.9255612,-0.1858640775,0.062999665,0.37786033999999996,1.1474794,-0.0017734065999999982,0.6487556169380277,-1.8310032,-0.457928895,0.13822794,0.41099643999999996,1.4298191,0.009921416820000006,0.5084387476761287,-1.3554635,-0.31174683999999997,0.07955253000000001,0.37585532499999996,1.2114148
22900,-0.11286652464,0.5928402454412316,-1.593848,-0.377789855,-0.189483135,0.3762571225,1.3412437,0.052376187520000034,1.0023079391712768,-2.2171993,-0.519815215,0.09861945999999999,0.6336827225,2.5584283,-0.11154877495300003,0.6610804400787738,-1.5973752,-0.4657280425,-0.17828536,0.29566079749999996,1.9500604
22950,0.015532511359999996,0.45004095118383786,-0.82794285,-0.262905005,-0.068173139,0.2613395075,1.2459476,0.018263111319999997,0.5424163027110751,-1.422164,-0.290699005,0.093494415,0.3653068575,1.2214155,-0.015562777199999994,0.685822270981415,-1.3163813,-0.376120655,0.0332106945,0.33254564,1.848
23000,0.11375187556999998,0.5115042506414753,-0.7767993,-0.32634362250000004,0.0593272445,0.539914205,1.2279818,-0.0875078686,0.7330274632955107,-1.5405807,-0.6220292949999999,-0.14160252,0.34034513499999997,1.7578425,0.06987674278,0.8702472487908662,-1.3370042,-0.566626535,-0.084487675,0.5268037575,2.6331193
23050,0.11712473526,0.914511853326308,-1.3979206,-0.6818513399999999,-0.0491304395,0.711364325,2.3519003,-0.07507203024000002,1.087264471091348,-2.1773436,-0.6735308799999999,-0.25500256,0.2230992775,2.68756,-0.10294180852,0.794567616498747,-1.956914,-0.6199936875000001,-0.133977415,0.3802418675,1.8708448
23100,0.022607539209999996,0.4240269799249529,-0.69368434,-0.2823669875,0.022394657,0.2161498075,1.0799322,-0.020335315879999993,0.8512631363657348,-1.7869207,-0.39246025,-0.17338362499999999,0.2933940275,2.5019486,0.014753370125400003,0.2832629261389855,-0.56450367,-0.188794135,-0.0009775161649999999,0.13974189750000002,0.84541607
23150,-0.06132797391999999,0.5657758138195464,-1.9076847,-0.18438816000000002,-0.005333066,0.18906999000000002,1.1530094,-0.06164386261999999,1.7014921238078806,-11.337574,-0.11674833000000001,0.056893587999999995,0.340161625,1.3764229,-0.04685791588799998,1.5885357176167463,-2.5188425,-0.7454831575,0.0229074955,0.156563165,9.378833
23200,-0.10669236237100002,0.5664953931311544,-2.1803353,-0.08327150624999999,0.008134245725,0.1001566625,0.9112344,-0.07598887391999999,0.2795703051659322,-0.8981273,-0.2023336875,-0.0627717965,0.05645859225,1.0338013,-0.046041687626,0.27315413809109296,-1.0054259,-0.118770716,0.0163753035,0.103847385,0.5115447
23250,0.07128990235999999,0.4942066589271003,-1.054337,-0.20309841750000002,0.037349224,0.3314903975,1.168539,-0.019648885116000006,0.5741460813739081,-1.2789338,-0.3287401225,-0.0284876824,0.186170635,1.6654153,0.026864880650000013,0.4466080236211466,-1.0854669,-0.1465183525,0.0911750775,0.26656449,1.3584404
23300,-0.017106160640000014,0.4007765016378862,-1.1102734,-0.201592925,-0.013467311999999999,0.17488730000000002,0.9791,0.04042029547200001,0.5286280526835346,-1.2541695,-0.25028883,0.0388138295,0.2846885925,1.7081785,-0.069652080194,0.3975998776068462,-1.0322895,-0.34332025,0.0585367685,0.2119004725,0.56425476
23350,0.055198060791999994,0.49047158943346114,-0.9525082,-0.25381504499999996,0.010144949,0.3486585025,1.2706869,0.10167848939999999,0.8250472402699166,-1.8224974,-0.36545706,0.14165064500000002,0.443764005,1.7240827,-0.08676235727999998,0.5658944512562228,-1.1182132,-0.46235305250000003,-0.123952387,0.29225229999999996,1.3855929
23400,0.13959913713199998,0.3305326448632399,-0.53406894,-0.10194897750000001,0.0555325745,0.3808392525,0.8492861,-0.14749361496,0.7143932750564881,-2.338999,-0.5285229675,-0.12367177,0.35590263499999997,1.1559029,0.05324461079399999,0.5229760685623638,-1.6595497,-0.22215032499999998,0.03272438,0.32799327749999996,1.714283
23450,-0.038976698399999996,0.5669788519141724,-1.4513386,-0.25908989,-0.047604382,0.2360978125,1.1069589,0.061652588140000006,0.39858847575529116,-1.2812486,-0.2033385675,0.10380661499999999,0.3299317375,0.76617765,-0.17231145982,0.7352236161618377,-2.2667933,-0.285535225,0.07908749500000001,0.21732926000000002,0.8861923
23500,0.028720264779999994,0.5843360501285868,-1.174798,-0.3698251,-0.11590302250000001,0.40634018,1.3765695,-0.30691434337999995,1.0541539898307597,-3.4490068,-1.133521075,-0.185534895,0.530585175,1.1094923,-0.00829332248000001,0.9330775703746556,-1.9424357,-0.58986284,0.053998946500000006,0.6343795,1.6704931
23550,0.13618893751999997,0.9416060151337488,-2.5578387,-0.42966795,0.21016991000000002,0.7012281975,1.7116312,0.10675300184000001,1.0275440727781502,-3.4206898,-0.35748908,0.098903298,0.5501370624999999,2.4308949,-0.02363513858000001,0.43823670517958696,-1.2908111,-0.2522741525,-0.0497279155,0.240615725,1.147234
23600,-0.035293215999999995,0.8607907398534085,-2.3607235,-0.498402655,0.0455925465,0.4849942925,2.0866215,0.05870457981999998,0.7117895405484784,-1.9702778,-0.274365425,0.09108459999999999,0.322061515,2.3044903,-0.04668781197999998,0.6598835167088047,-1.4547329,-0.378984925,-0.05582285,0.33266902,1.4531345
23650,0.02328191116,0.9243410164531465,-2.774595,-0.5469479,0.218265775,0.6412911,2.1002357,-0.006735495025999981,1.377885614187036,-4.505927,-0.74093396,-0.0065049526500000005,0.87121508,2.9440556,-0.06261168846000001,1.2769761309793062,-2.5010448,-1.0238889500000001,-0.15177679,0.6579065374999999,3.256742
23700,0.004636074919999993,1.111185572321529,-2.2109342,-0.6679562375,0.023271918,0.5358964199999999,2.546404,-0.134921068626,0.9309553307913483,-2.3361988,-0.592576765,-0.216825245,0.255993715,1.9626565,-0.11742827059999997,1.0391301993889006,-3.683858,-0.6882420499999999,-0.06216147500000001,0.3853875375,2.2861056
23750,0.085282466368,0.40433152636091024,-0.76473963,-0.1010650075,0.05017364,0.23561376499999998,1.3898172,-0.038342600851,0.8053154002309763,-1.9166942,-0.623631115,0.08004259999999999,0.433041925,1.8198423,0.10552590154000001,0.6022663263350864,-1.5239887,-0.219889045,0.17612672000000001,0.542928395,1.2401981
23800,0.015799612160000004,1.0063489953557787,-2.19936,-0.52929759,-0.0013835435000000007,0.7471237550000001,2.439744,-0.05109928956000001,0.9221921767098478,-2.918003,-0.5750943374999999,-0.20480632999999998,0.530070295,1.8017263,-0.11988083272,0.5883614790133879,-1.6751897,-0.49748695,0.0533884165,0.29234934,0.8612175
23850,0.175513094,0.5102934744169922,-0.57737494,-0.1489885875,0.11798787,0.43427327,1.922559,-0.025932344532000023,0.7484130100349123,-1.8443999,-0.5304212625,0.0663204185,0.544193375,1.5768638,0.0015611693000000015,0.5315242676674995,-1.4742582,-0.2179991875,0.036895633,0.318305975,1.3480144
23900,-0.09898981086000001,0.9209132526551792,-2.6121044,-0.368298915,-0.19362047,0.373105615,1.5066326,0.07430462961999999,0.8633251815465944,-2.074997,-0.41234231,0.20129347,0.567839505,2.0069609,-0.31476603817000004,0.9253788861903796,-2.0778418,-0.8519667974999999,-0.1754722575,0.2206882225,1.6268668
23950,0.018081156492000004,0.2230235725114438,-0.43750894,-0.12755687,-0.0115336477,0.1859960275,0.5269985,-0.025123213240000008,0.8155471226868118,-2.2868862,-0.5901822975,0.19391918,0.4265465775,1.4676466,0.0026323635200000074,0.5313310688370528,-1.5366085,-0.2606556525,0.054920672499999997,0.24020708000000002,1.3272744
24000,-0.007321063999999993,0.7421581886898111,-1.8132753,-0.54811108,0.13069701,0.5344830775,1.200776,-0.058191156809999985,0.7385065347152941,-1.8699789,-0.49704001500000006,0.01903295425,0.3026969425,2.253335,-0.023427432320000014,0.5701548472020384,-1.517528,-0.2796769025,-0.0754747375,0.3379122625,1.4982829
24050,-0.12178014087999997,1.023450933995908,-2.8812096,-0.430123575,0.18537545,0.460236845,1.1678877,0.13291222775199998,0.8253727331145978,-2.0333948,-0.3351180575,0.150614735,0.62740469,2.6060777,0.1328728902,0.6601830638871932,-1.3048788,-0.3639732875,0.15464896,0.5026798625,1.6782492
24100,0.47502179531999994,2.4211747824472467,-8.010206,-0.48009041,0.9338708499999999,1.403551225,6.281429,-0.08056238100000003,1.6758997282186587,-4.678003,-1.09561655,-0.27664471,0.471585985,4.8249426,-0.28414131509999996,1.83027313402954,-5.7800856,-1.117018625,-0.30332399,0.814122795,3.818974
24150,0.11584273300799999,0.4438107226480085,-0.93088055,-0.0856062175,0.083684205,0.31467056250000003,1.1210618,-0.11824310121200002,0.6246248027163822,-1.899754,-0.46276187999999996,-0.011764049499999998,0.2494775075,1.4324456,0.09934677369784,0.4824169769468416,-1.3807273,-0.1740652925,0.05040729,0.4211169475,0.97366
24200,0.10828606362400002,0.46578989071177096,-1.2678504,-0.10814911125,0.132851005,0.4869982075,0.8075938,0.00335633285200001,0.38512410920172274,-0.69285107,-0.2157156475,-0.0704994185,0.3412995325,0.79093933,-0.043626092129999995,0.4714222390414565,-1.008063,-0.4386901125,-0.07488277700000001,0.360934565,0.92592883
24250,0.30879716528,1.1497979207164772,-2.1652317,-0.2526004925,0.249268055,0.812663675,3.0233638,-0.03411893100000001,0.9589405076412751,-1.9962363,-0.4986376875,-0.07442116800000001,0.20379424000000002,3.4537416,0.006756068371999993,1.490414242534256,-5.8210387,-0.193406525,0.35770499,0.6428174950000001,2.159576
24300,0.10471297456000002,0.4655452367785658,-0.94980204,-0.19010609499999997,0.15461469,0.42653011750000003,0.99232054,0.02766130383599999,0.5088733125995096,-0.9733491,-0.31655681,0.0290927885,0.3381454925,1.2419429,0.012018589479999993,0.4105067970466182,-0.949491,-0.263358105,0.068489671,0.3386586325,0.6821742
24350,0.36184647400031994,1.418722239037904,-3.3715084,-0.025545001746000003,0.323014975,0.645779975,5.1532254,0.23678654982000003,1.0831293447078512,-2.537486,-0.3112559325,0.24692297000000002,0.73581325,2.707489,-0.019432358839999993,1.4321699401201957,-4.3937645,-0.3985967025,0.20114481499999998,0.46328511499999997,3.023353
24400,0.3354903363,1.2766232251882694,-3.4301655,-0.11428404,0.339284775,1.25066535,2.4231682,-0.04757709619999999,0.7557179017020498,-1.6149883,-0.5278352374999999,-0.0441246035,0.255037305,1.8987885,0.0028347407200000115,0.803266025973395,-1.8992133,-0.4483978775,0.148248905,0.59004565,1.35443
24450,0.037788137257,0.2707553758218728,-0.70063007,-0.047808289500000004,0.121499775,0.2255734225,0.6054693,0.06283683477600001,0.2668064027582198,-0.33552837,-0.1501052475,0.036776334,0.26729972,1.0311558,-0.19991869853400002,0.3886082886818162,-1.596735,-0.2739154,-0.100067617,0.036831855000000004,0.30314255
24500,0.100089466216,0.2595756682901898,-0.73406494,0.01492333375,0.15469432,0.2467073175,0.5934081,0.189846481718,0.2984464132975586,-0.20965552,0.0045078993500000004,0.09872829999999999,0.36213138500000003,1.1490171,-0.1553415572,0.2680297724757409,-1.1582627,-0.17842185500000002,-0.09802317699999999,-0.016393065499999998,0.16563511
24550,0.43358815517999993,1.4346785716502737,-1.4372622,-0.7030673624999999,0.154119373,1.35753645,4.4185247,0.12161130038000001,1.330086546377251,-2.2551517,-0.5717195374999999,-0.21023035,0.65836096,4.083798,-0.03583839429999999,0.7701037296648097,-2.128716,-0.44971727499999997,-0.0073238599999999945,0.5279947825,1.2661407
24600,0.031819871971999994,0.3894208609136671,-1.1045132,-0.0669695975,0.08919706999999999,0.22513437,1.2173407,-0.03370406173999998,0.6497600766460216,-2.1657453,-0.29946363249999997,0.020371914,0.216549635,2.2487226,-0.012377270699999993,0.5112470281990635,-1.3384185,-0.3650208675,-0.0690994265,0.21190703,1.6773038
