time,rssi
2045728426,-66
2045729529,-66
2045730632,-76
2045731749,-71
2045732839,-67
2045733946,-84
2045735046,-81
2045736149,-61
2045737254,-81
2045738351,-81
2045739461,-94
2045740573,-90
2045741661,-87
2045742779,-85
2045743875,-85
2045744982,-86
2045746091,-85
2045747195,-94
2045748293,-90
2045749405,-81
2045750502,-86
2045751610,-91
2045752713,-85
2045753805,-84
2045754918,-76
2045756024,-78
2045757124,-73
2045758239,-83
2045759332,-84
2045760442,-80
2045761559,-84
2045762656,-76
2045763749,-75
2045764861,-75
2045765963,-77
2045767073,-61
2045768171,-61
2045769274,-71
2045770380,-64
2045771486,-58
2045772587,-68
2045773692,-63
2045774797,-63
2045775898,-64
2045777012,-62
2045778112,-69
2045779216,-63
2045780329,-64
2045781427,-63
2045782530,-62
2045783635,-62
2045784736,-61
2045785850,-63
2045786953,-60
2045788054,-60
2045789157,-62
2045790260,-65
2045791361,-62
2045792467,-61
2045793572,-64
2045794673,-62
2045795775,-60
2045796877,-64
2045797984,-58
2045799100,-61
2045800199,-71
2045801314,-83
2045802408,-75
2045803513,-67
2045804618,-78
2045805722,-79
2045806831,-75
2045807918,-83
2045809033,-71
2045810141,-63
2045811237,-66
2045812345,-63
2045813443,-64
2045814554,-81
2045815651,-70
2045816762,-73
2045817865,-87
2045818970,-81
2045820074,-83
2045821176,-85
2045822287,-85
2045823379,-85
2045824495,-82
2045825593,-76
2045826699,-80
2045827801,-88
2045828900,-76
2045829999,-78
2045831119,-75
2045832218,-82
2045833310,-88
2045834424,-79
2045835530,-72
2045836626,-82
2045837736,-77
2045838838,-72
2045839942,-74
2045841052,-79
2045842152,-83
2045843247,-83
2045844356,-87
2045845465,-80
2045846567,-73
2045847672,-74
2045848769,-82
2045849881,-81
2045850991,-70
2045852087,-74
2045853193,-80
2045854290,-79
2045855399,-77
2045856499,-75
2045857607,-72
2045858713,-71
2045859819,-71
