time,x,y,z,abu
7.057325570E0,3.356670761E1,-1.673068237E1,-2.844311714E0,3.761289276E1
7.077328278E0,4.631343842E1,-3.074155092E0,1.576342392E1,4.901908344E1
7.097345987E0,3.417004776E1,-1.656787634E0,1.440351772E1,3.711870730E1
7.117335362E0,2.287899208E1,4.807557106E0,9.069235802E0,2.507612255E1
7.137331039E0,2.986048317E1,1.452801609E1,6.062118530E0,3.375590301E1
7.157323278E0,3.795288467E1,1.438436413E1,6.483498096E0,4.110191156E1
7.177327081E0,3.534799576E1,6.828263283E0,6.445190907E0,3.657384953E1
7.197356195E0,2.854846191E1,6.416460276E-1,5.104437828E0,2.900830352E1
7.217335518E0,1.463336086E1,-7.307103634E0,-1.522712231E0,1.642704070E1
7.237335049E0,1.463336086E1,-7.307103634E0,-1.522712231E0,1.642704070E1
7.257612080E0,1.034295177E1,-9.337387085E0,-2.624045134E0,1.417917705E1
7.277331455E0,4.979939461E0,-1.202846909E1,-2.145204782E0,1.319415663E1
7.297338643E0,-5.267243981E-1,-1.493024158E1,-2.260126352E0,1.510952426E1
7.317340518E0,-6.129156113E0,-1.597411346E1,-1.139639974E0,1.714752562E1
7.337340518E0,-6.493074894E0,-1.508347034E1,1.819593310E-1,1.642267361E1
7.357329737E0,-6.924031258E0,-1.417367363E1,9.289502501E-1,1.580184108E1
7.377329789E0,-8.465897560E0,-1.392467690E1,2.020706177E0,1.642106274E1
7.397938435E0,-1.053448772E1,-1.388636971E1,3.055001259E0,1.769575452E1
7.417352705E0,-1.136767006E1,-1.335964584E1,4.165910721E0,1.802938911E1
7.437331039E0,-1.103248119E1,-1.267011547E1,4.587290287E0,1.741524331E1
7.457337966E0,-1.057279491E1,-1.219127464E1,4.089296341E0,1.664732754E1
7.477358382E0,-1.003649330E1,-1.201889229E1,3.361459255E0,1.601512966E1
7.497341507E0,-9.595960617E0,-1.206677628E1,2.662352324E0,1.564537215E1
7.517337445E0,-9.002198219E0,-1.236365795E1,2.039859772E0,1.542921380E1
7.537318591E0,-8.475474358E0,-1.255519390E1,1.283292055E0,1.520241422E1
7.557359841E0,-8.389283180E0,-1.289995861E1,4.884171486E-1,1.539569926E1
7.577321455E0,-8.916007042E0,-1.379060173E1,4.213795066E-1,1.642721639E1
7.597333799E0,-9.107542992E0,-1.453759289E1,1.350329757E0,1.720791495E1
7.617327341E0,-9.212887764E0,-1.557188797E1,3.160346270E0,1.836705704E1
7.637319424E0,-8.226476669E0,-1.681687355E1,4.845864296E0,1.933816318E1
7.657319789E0,-5.659893036E0,-1.926853561E1,2.011129409E-1,2.008360775E1
7.677318643E0,2.652775526E0,-2.188300323E1,-5.612008572E0,2.274637749E1
7.697342653E0,2.117432022E1,-1.637633896E1,-1.220085144E1,2.941763230E1
7.717342184E0,3.451481247E1,-1.374271774E1,-7.776367188E0,3.795532186E1
7.737339997E0,4.284663391E1,-7.594407558E0,1.057279491E1,4.478049861E1
7.757356976E0,3.560656738E1,4.884171486E-1,1.713290787E1,3.951711938E1
7.777491559E0,2.386540222E1,9.806650162E0,8.858546257E0,2.728005961E1
7.797338903E0,2.553176689E1,1.700840950E1,1.149216816E-1,3.067849933E1
7.817326143E0,3.643017197E1,1.599326706E1,-1.493981838E0,3.981424371E1
7.837329268E0,3.671747589E1,9.232041359E0,3.284844637E0,3.800255028E1
7.857343799E0,2.542642212E1,6.416460276E-1,2.116474390E0,2.552242377E1
7.877332809E0,1.717121506E1,-4.481945515E0,-1.493981838E0,1.780927971E1
7.897350257E0,1.423113537E1,-6.042964935E0,-2.652775526E0,1.568693269E1
7.917336143E0,1.171243477E1,-7.345410824E0,-1.675941229E0,1.392641258E1
7.937325726E0,6.071695328E0,-1.037168217E1,-2.135627985E0,1.220648115E1
7.957334476E0,-4.788403511E-1,-1.336922264E1,-2.193088770E0,1.355636531E1
7.977333747E0,-5.544970989E0,-1.496854877E1,-2.030282974E0,1.609118407E1
7.997339736E0,-6.952761650E0,-1.502600956E1,-1.024718285E0,1.658830629E1
8.017487393E0,-7.565677166E0,-1.406832886E1,6.703764945E-2,1.597378608E1
8.037342132E0,-8.475474358E0,-1.370441055E1,8.810662031E-1,1.613755904E1
8.057334841E0,-1.037168217E1,-1.381933212E1,2.202665567E0,1.741830838E1
8.077329841E0,-1.193270111E1,-1.369483376E1,3.246537447E0,1.845204143E1
8.097340570E0,-1.210508347E1,-1.290953541E1,3.715801001E0,1.808303977E1
8.117343851E0,-1.157835960E1,-1.221042824E1,4.108449936E0,1.732144133E1
8.137338955E0,-1.072602367E1,-1.179862595E1,3.734954596E0,1.637696687E1
8.157319632E0,-1.026633644E1,-1.170285797E1,3.198653460E0,1.589295229E1
8.177334372E0,-9.222464561E0,-1.201889229E1,1.877054095E0,1.526535150E1
8.197328330E0,-8.552088737E0,-1.223915863E1,1.273715258E0,1.498524529E1
8.217338643E0,-8.762778282E0,-1.309149456E1,1.034295082E0,1.578744056E1
8.237569684E0,-8.992621422E0,-1.380017853E1,5.267243981E-1,1.647997591E1
8.257326507E0,-8.762778282E0,-1.451843929E1,2.681505978E-1,1.696004916E1
8.277344111E0,-8.504204750E0,-1.523670006E1,3.160346150E-1,1.745217479E1
8.297333330E0,-6.895300865E0,-1.677856636E1,1.340752989E-1,1.814065708E1
8.317336559E0,-1.522712231E0,-1.728613663E1,-7.469909191E-1,1.736914412E1
8.337325413E0,6.378153324E0,-1.689348793E1,-2.643198729E0,1.824985682E1
8.357312601E0,2.001552582E1,-1.590707588E1,-4.510675907E0,2.596155877E1
8.377319840E0,3.264733505E1,-8.111555099E0,-1.924938202E0,3.369497291E1
8.397315726E0,3.892014313E1,3.562572241E0,4.750096321E0,3.937045691E1
8.417426768E0,3.478296280E1,1.178904915E1,9.634267807E0,3.796913611E1
8.437320674E0,3.583641052E1,1.451843929E1,5.573701382E0,3.906532408E1
8.457333330E0,3.980120850E1,1.410663605E1,3.303998232E0,4.235622484E1
8.477334684E0,3.570233536E1,8.810662270E0,1.388636947E0,3.679963087E1
8.497361611E0,2.688209724E1,1.350329757E0,-6.224924326E-1,2.692318777E1
8.517350465E0,2.150950813E1,-2.853888512E0,-2.557007313E0,2.184815567E1
8.537334736E0,1.707544708E1,-5.506663799E0,-4.568136692E0,1.851383569E1
8.557331611E0,1.114740276E1,-8.475474358E0,-3.380612850E0,1.440579041E1
8.577341142E0,4.261679173E0,-1.224873543E1,-3.476380825E0,1.342678862E1
8.597368851E0,-3.974374771E0,-1.580173111E1,-2.719813108E0,1.651931428E1
8.617332965E0,-3.974374771E0,-1.580173111E1,-2.719813108E0,1.651931428E1
8.637703486E0,-5.209783077E0,-1.561019516E1,-1.350329757E0,1.651191761E1
8.657319528E0,-5.679046631E0,-1.495897198E1,1.340752989E-1,1.600126212E1
8.677326247E0,-7.173028469E0,-1.459505367E1,6.512228847E-1,1.627550369E1
8.697347549E0,-9.385271072E0,-1.430774975E1,5.363011956E-1,1.711965639E1
8.717333486E0,-1.064940929E1,-1.354160500E1,1.905784607E0,1.733254162E1
8.737326351E0,-1.144428444E1,-1.298614979E1,3.399766445E0,1.764001543E1
8.757343851E0,-1.202846909E1,-1.263180828E1,3.371036053E0,1.776543084E1
8.777312236E0,-1.202846909E1,-1.240196514E1,2.518700123E0,1.745957211E1
8.797411455E0,-1.142513084E1,-1.216254425E1,1.426944256E0,1.674805264E1
8.817334684E0,-1.044829655E1,-1.203804588E1,6.033388376E-1,1.595134688E1
8.838163226E0,-9.883264542E0,-1.245942593E1,5.554547906E-1,1.591303687E1
8.857331299E0,-9.825803757E0,-1.337879944E1,-9.576806426E-2,1.659963450E1
8.877356299E0,-9.366117477E0,-1.432690334E1,-3.639186621E-1,1.712065281E1
8.897334372E0,-9.327810287E0,-1.553358078E1,-8.619125932E-2,1.811926062E1
8.917317757E0,-8.839392662E0,-1.631887817E1,6.129156351E-1,1.856923028E1
8.937319319E0,-5.889736176E0,-1.689348793E1,5.363011956E-1,1.789878615E1
8.957317601E0,-1.149216816E-1,-1.710417747E1,-1.340752959E0,1.715703100E1
8.977344736E0,6.177040577E0,-1.648168373E1,-6.770802498E0,1.885856557E1
8.997342965E0,1.537077522E1,-1.396298409E1,-9.299078941E0,2.275298936E1
9.017328851E0,2.603933716E1,-8.887276649E0,2.528276920E0,2.763010948E1
9.037317184E0,2.839523125E1,3.677493811E0,1.049618053E1,3.049562139E1
9.057328226E0,2.908476257E1,1.013226128E1,3.840299606E0,3.103762287E1
9.077326038E0,3.439031219E1,1.520796967E1,1.225831270E0,3.762284647E1
9.097337861E0,4.002147675E1,1.614649582E1,4.893748283E0,4.343243834E1
9.117337861E0,3.446692657E1,1.076433086E1,6.943184853E0,3.677020074E1
9.137339059E0,2.317587280E1,2.298433542E0,1.934514999E0,2.336977161E1
9.157395778E0,1.827254677E1,-1.656787634E0,-1.350329757E0,1.839712752E1
9.177336559E0,1.624226379E1,-4.098873138E0,-2.547430515E0,1.694406375E1
9.197343851E0,1.128147888E1,-7.402871609E0,-2.806004286E0,1.378215999E1
9.217335257E0,3.849876404E0,-1.107078838E1,-3.179499865E0,1.214467468E1
9.237302548E0,-2.039859772E0,-1.327345467E1,-3.533841610E0,1.388645611E1
9.257351976E0,-5.209783077E0,-1.404917526E1,-2.815581083E0,1.524626715E1
9.277319423E0,-6.454767704E0,-1.391510010E1,-1.532289028E0,1.541563967E1
9.297328590E0,-6.866570473E0,-1.360864258E1,-4.596867263E-1,1.524979524E1
9.317321455E0,-8.667010307E0,-1.350329781E1,1.532289088E-1,1.604617083E1
9.337344007E0,-1.107078838E1,-1.370441055E1,1.120486379E0,1.765300863E1
9.358003330E0,-1.312022495E1,-1.357033539E1,2.183511972E0,1.900163230E1
9.377343173E0,-1.401086807E1,-1.302445698E1,3.572149038E0,1.946024544E1
9.397347757E0,-1.346499062E1,-1.224873543E1,4.079719543E0,1.865426502E1
9.417323382E0,-1.299572659E1,-1.192312431E1,3.227383852E0,1.792946763E1
9.437342965E0,-1.243069553E1,-1.216254425E1,2.949656487E0,1.763944862E1
9.457371038E0,-1.154962921E1,-1.237323475E1,2.892195702E0,1.717136189E1
9.477332288E0,-1.063983250E1,-1.265096188E1,2.786850691E0,1.676363352E1
9.497345257E0,-1.031422138E1,-1.310107136E1,1.972822189E0,1.679027280E1
9.517332392E0,-1.015141487E1,-1.388636971E1,1.331176162E0,1.725266697E1
9.537322653E0,-9.605537415E0,-1.470997524E1,6.799532771E-1,1.758158290E1
9.557332705E0,-8.092401505E0,-1.522712326E1,1.244984865E-1,1.724435400E1
9.577353434E0,-7.469909191E0,-1.598369026E1,1.915361360E-2,1.764307979E1
9.597329840E0,-5.075707436E0,-1.886631012E1,-4.213795066E-1,1.954169962E1
9.617336975E0,2.135627985E0,-2.105939865E1,-3.208230257E0,2.140915505E1
9.637581559E0,3.208230209E1,-1.008437729E1,-1.886630893E0,3.368275744E1
9.657331402E0,3.208230209E1,-1.008437729E1,-1.886630893E0,3.368275744E1
9.677355465E0,3.608540726E1,-6.512228847E-1,9.318233490E0,3.727479287E1
9.697333069E0,2.920926094E1,1.020887566E1,8.121131897E0,3.198991795E1
9.717335205E0,3.219722366E1,1.635718536E1,2.011129379E0,3.616992350E1
9.737332392E0,4.151545715E1,1.639549255E1,5.564124584E0,4.498116096E1
9.757330100E0,4.067269897E1,1.223915863E1,5.640739441E0,4.284720980E1
9.777343902E0,2.650860214E1,3.371036053E0,9.385270476E-1,2.673856213E1
9.797355100E0,1.709460068E1,-2.202665567E0,-2.461239338E0,1.741076698E1
9.817334111E0,1.434605694E1,-4.022258759E0,-3.438073635E0,1.529079022E1
9.837381090E0,1.124317074E1,-6.263231754E0,-2.796427488E0,1.317030626E1
9.857330413E0,7.067683220E0,-7.862558365E0,-2.959233284E0,1.097857148E1
9.877334579E0,-3.246537447E0,-1.129105568E1,-3.390189648E0,1.222789146E1
9.897328798E0,-6.933608055E0,-1.204762268E1,-2.059013367E0,1.405203434E1
9.917330413E0,-8.465897560E0,-1.186566353E1,-1.244984865E0,1.462926450E1
9.937319423E0,-8.772355080E0,-1.120486355E1,2.202665508E-1,1.423206584E1
9.957323486E0,-9.883264542E0,-1.100375080E1,1.762132406E0,1.489518581E1
9.977674267E0,-1.199016190E1,-1.121444035E1,2.279279947E0,1.657476309E1
9.997351246E0,-1.342668343E1,-1.097502041E1,1.857900500E0,1.744071945E1
1.001731828E1,-1.319683933E1,-1.024718285E1,2.240972757E0,1.685773661E1
1.003732349E1,-1.247857952E1,-9.701305389E0,3.007117271E0,1.608953161E1
1.005732448E1,-1.218169785E1,-9.739612579E0,3.102885485E0,1.590225499E1
1.007732593E1,-1.187524033E1,-1.014183807E1,2.231395960E0,1.577521284E1
1.009731958E1,-1.150174522E1,-1.041956615E1,2.193088770E0,1.567377237E1
1.011733442E1,-1.039083576E1,-1.094629002E1,1.896207690E0,1.521138838E1
1.013768911E1,-1.007480049E1,-1.081221485E1,2.097320795E0,1.492663222E1
1.015733901E1,-1.066856289E1,-1.184650993E1,2.595314741E0,1.615220388E1
1.017735099E1,-1.128147888E1,-1.338837624E1,2.920926094E0,1.774970967E1
1.019733244E1,-1.056321812E1,-1.437478733E1,3.284844637E0,1.813853059E1
1.021733911E1,-8.791508675E0,-1.570596313E1,2.853888512E0,1.822395628E1
1.023733073E1,-6.358999729E0,-1.775539970E1,9.576807022E-1,1.888407394E1
1.025735588E1,-2.106897533E-1,-2.214157677E1,-3.189076662E0,2.237105321E1
1.027732906E1,1.548569679E1,-2.202665520E1,-6.943184853E0,2.780626117E1
1.029734463E1,4.001189804E1,-1.205719948E1,-5.190629482E0,4.211022059E1
1.031733145E1,4.029920197E1,2.968810201E-1,4.673481941E0,4.057037405E1
1.033732724E1,2.411439896E1,9.203310966E0,8.341399193E0,2.712534074E1
1.035736645E1,2.789723778E1,1.484405041E1,2.394201756E0,3.169122765E1
1.037734104E1,3.904463959E1,1.538035202E1,4.367023945E0,4.219134991E1
1.039732541E1,4.190810776E1,1.209550667E1,3.964797974E0,4.379852053E1
1.041732734E1,2.772485542E1,3.849876404E0,-1.340752959E0,2.802296871E1
1.043756312E1,1.650083733E1,-2.499546528E0,-2.815581083E0,1.692491838E1
1.045733546E1,1.412578964E1,-4.367023945E0,-3.514688015E0,1.519742949E1
1.047732364E1,1.420240402E1,-5.066130638E0,-3.438073635E0,1.546590799E1
1.049734052E1,1.049618053E1,-7.776367188E0,-2.643198729E0,1.332772268E1
1.051731489E1,4.520252705E0,-1.046745014E1,-2.930502892E0,1.177234234E1
1.053733046E1,-1.369483352E0,-1.240196514E1,-2.509123325E0,1.272713337E1
1.055733791E1,-5.487510204E0,-1.312980175E1,-2.116474390E0,1.438693595E1
1.057784557E1,-6.579266071E0,-1.216254425E1,-1.493981838E0,1.390849404E1
1.059734151E1,-6.837840080E0,-1.130063248E1,-2.489969730E-1,1.321069078E1
1.061733213E1,-8.140285492E0,-1.120486355E1,6.991068721E-1,1.386729842E1
1.063735062E1,-9.385271072E0,-1.132936287E1,1.302445769E0,1.476936495E1
1.065733531E1,-1.122401714E1,-1.131020927E1,1.762132406E0,1.603136006E1
1.067831510E1,-1.218169785E1,-1.100375080E1,2.394201756E0,1.658940916E1
1.069733281E1,-1.278503704E1,-1.066856289E1,4.692635536E0,1.730018019E1
1.071732072E1,-1.275630665E1,-1.089840603E1,4.960785866E0,1.749594266E1
1.073734458E1,-1.214339066E1,-1.108036518E1,4.865017891E0,1.714365271E1
1.075733791E1,-1.154962921E1,-1.146343803E1,4.558559895E0,1.689925486E1
1.077732203E1,-1.113782597E1,-1.200931549E1,4.146757126E0,1.689586992E1
1.079732260E1,-1.055364132E1,-1.237323475E1,4.012681961E0,1.675045969E1
1.081733359E1,-9.998186111E0,-1.306276417E1,4.127603531E0,1.695985389E1
1.083733385E1,-9.193734169E0,-1.419282722E1,2.882618904E0,1.715431678E1
1.085735989E1,-7.642292023E0,-1.541865921E1,1.388636947E0,1.726464572E1
1.087756578E1,-5.487510204E0,-1.798524284E1,-8.331822157E-1,1.882221881E1
1.089733703E1,2.298433632E-1,-2.016875458E1,-2.576161146E0,2.033391491E1
1.091733822E1,1.430774975E1,-1.817677879E1,-6.157886982E0,2.393797323E1
1.093737786E1,2.941995049E1,-1.190397072E1,-7.096413612E0,3.252071788E1
1.095730953E1,3.372951508E1,-1.379060149E0,2.193088770E0,3.382885798E1
1.097731776E1,3.003286552E1,8.494627953E0,7.900865555E0,3.219558032E1
1.099732760E1,3.201526642E1,1.387679291E1,4.970362663E0,3.524552695E1
1.101733338E1,3.873818207E1,1.520796967E1,5.477933407E0,4.197543145E1
1.103732713E1,3.823061371E1,1.129105568E1,2.604891539E0,3.994813166E1
1.105760333E1,2.856761551E1,4.223371983E0,-1.292868972E0,2.890704130E1
1.107734234E1,1.920149803E1,-1.522712231E0,-3.303998232E0,1.954309555E1
1.109732796E1,1.551442719E1,-4.031835556E0,-3.936067581E0,1.650593157E1
1.111734671E1,1.270842266E1,-5.908889771E0,-3.055001259E0,1.434405861E1
1.113734979E1,7.833827972E0,-8.973467827E0,-2.691082716E0,1.221203962E1
1.115733994E1,1.513135433E0,-1.172201157E1,-2.853888512E0,1.215893966E1
1.117733500E1,-2.681505919E0,-1.397256088E1,-2.566584110E0,1.445718803E1
1.119732552E1,-5.928043365E0,-1.398213768E1,-2.652775526E0,1.541684437E1
1.121731614E1,-6.789956093E0,-1.314895535E1,-2.461239338E0,1.500187420E1
1.123732583E1,-7.278373241E0,-1.246900272E1,-7.852981687E-1,1.445916454E1
1.125733026E1,-8.781931877E0,-1.219127464E1,5.267243981E-1,1.503419248E1
1.127733541E1,-1.099417400E1,-1.226788998E1,1.417367458E0,1.653426494E1
1.129732276E1,-1.269884586E1,-1.220085144E1,2.528276920E0,1.779083040E1
1.131732234E1,-1.401086807E1,-1.188481712E1,3.878606796E0,1.877756355E1
1.133732614E1,-1.395340729E1,-1.148259163E1,4.817133904E0,1.870166475E1
1.135732489E1,-1.332133865E1,-1.139640045E1,5.114014626E0,1.826168536E1
1.137731906E1,-1.261265469E1,-1.159751320E1,4.673481941E0,1.776014651E1
