time,rssi
1057803978,-72
1057808705,-70
1057812996,-68
1057817805,-72
1057822696,-66
1057827029,-76
1057831784,-66
1057836616,-76
1057841041,-69
1057845805,-69
1057850614,-70
1057854954,-73
1057860977,-71
1057866676,-70
1057872687,-69
1057878060,-70
1057883457,-73
1057889174,-73
1057894782,-68
1057900370,-74
1057906008,-73
1057913735,-68
1057917321,-68
1057921779,-68
1057926452,-68
1057930984,-70
1057936013,-70
1057941034,-70
1057945159,-69
1057950647,-76
1057956116,-68
1057961908,-69
1057966820,-71
1057972349,-75
1057977136,-74
1057981589,-65
1057987230,-67
1057993191,-71
1057998820,-73
1058004022,-73
1058009826,-70
1058015675,-72
1058021492,-72
1058027031,-70
1058032087,-73
1058037698,-70
1058043337,-74
1058049196,-69
1058055144,-71
1058061191,-72
1058066528,-70
1058072691,-73
1058079240,-73
1058085592,-68
1058092146,-72
1058098132,-72
1058103876,-69
1058110317,-76
1058116583,-73
1058122251,-71
1058128589,-72
1058134135,-74
1058139637,-71
1058145980,-72
1058152491,-76
1058158916,-68
1058165337,-73
1058172935,-67
1058180647,-68
1058187413,-69
1058193934,-69
1058198743,127
1058204056,-68
1058210713,-73
1058217238,-70
1058224086,-81
1058231399,-72
1058238465,-74
1058245561,-72
1058252640,-69
1058260087,-69
1058267640,-74
1058274445,-74
1058282091,-72
1058289824,-70
1058297675,-70
1058305578,-83
1058311913,-73
1058319039,-73
1058326738,-74
1058334383,-68
1058341824,-77
1058349516,-76
1058357154,-74
1058364734,-71
1058372371,-77
1058380112,-73
1058387890,-69
1058395373,-69
1058403271,-72
1058411111,-76
1058419331,-73
1058427387,-70
1058435841,-70
1058444655,-78
1058451537,-69
1058458805,-76
1058466753,-66
1058475186,-78
1058483082,-96
1058491220,-74
1058505060,-69
1058511414,-81
1058519590,-74
1058527668,-73
1058536204,-74
1058544494,-71
1058552835,-73
1058560895,-75
1058569821,-74
1058578662,-78
1058587110,-84
1058595552,-73
1058604365,-73
1058613169,-74
1058622073,-68
1058630362,-70
1058638559,-70
1058647134,-66
1058655709,-64
1058664555,-66
1058673067,-67
1058682070,-70
1058691294,-70
1058699461,-70
