"time","x","y","z","abs"
4.825306128E1,-4.309563041E-1,-2.844311714E0,-9.672574997E-1,3.035032048E0
4.827307706E1,-5.363011956E-1,-1.647210717E0,-1.675941229E0,2.410332160E0
4.829305915E1,-2.154781580E0,-9.768342972E-1,1.493981838E0,2.798083386E0
4.831331686E1,-2.624045134E0,2.011129409E-1,1.790862918E0,3.183276499E0
4.833315925E1,-2.738966703E0,1.455674648E0,7.182605267E-1,3.183838166E0
4.835307160E1,-2.365471363E0,1.857900500E0,-1.053448766E-1,3.009708720E0
4.837306884E1,-1.810016513E0,1.379060149E0,-4.022258818E-1,2.310790413E0
4.839305258E1,-1.043871999E0,9.481038451E-1,-1.158793569E0,1.825204697E0
4.841340024E1,5.746084079E-2,7.565677166E-1,-2.030282974E0,2.167428295E0
4.843308680E1,1.877054095E0,1.091755986E0,-1.618480325E0,2.708272839E0
4.845307384E1,7.852981687E-1,8.906430602E-1,-8.427590132E-1,1.456084142E0
4.847307701E1,-8.044517636E-1,-3.830722719E-2,1.417367458E0,1.630196490E0
4.849354764E1,6.512228847E-1,1.283292055E0,-1.915361360E-2,1.439199988E0
4.851346608E1,2.327163935E0,1.561019540E0,-4.472368717E0,5.277741555E0
4.853304983E1,5.880159378E0,-4.405331016E-1,7.948749661E-1,5.949972264E0
4.855312623E1,1.380975533E1,-4.788403511E-1,5.315127850E0,1.480504016E1
4.857307055E1,1.130063248E1,3.399766445E0,4.711789131E0,1.270683529E1
4.859305446E1,-3.208230257E0,5.937620401E-1,1.733402014E0,3.694587566E0
4.861303555E1,-5.612008572E0,-3.074155092E0,5.075707436E0,8.167488948E0
4.863307055E1,-3.706224203E0,-5.583278179E0,3.514688015E0,7.567174170E0
4.865305623E1,-1.053448766E-1,-6.837840080E0,6.885724068E0,9.704656122E0
4.867305092E1,1.072602391E0,-6.311115742E0,1.110909557E1,1.282157019E1
4.869304878E1,1.340752989E-1,-2.231395960E0,7.920019150E0,8.229447579E0
4.871355644E1,1.101332784E0,1.771709204E0,1.101332784E0,2.358987347E0
4.873309045E1,1.340752989E-1,5.899312973E0,-6.205770969E0,8.563379185E0
4.875306748E1,-1.177947283E0,5.181052685E0,-3.160346150E-1,5.322663300E0
4.877305477E1,-5.171475410E-1,1.197100878E0,9.576806426E-2,1.307541056E0
4.879331154E1,-9.864110947E-1,2.873042040E-2,1.024718285E0,1.422631311E0
4.881305097E1,-3.284844637E0,-2.920926094E0,2.269703150E0,4.947076503E0
4.883305581E1,-3.035847664E0,-3.754108191E0,8.044517636E-1,4.894572707E0
4.885309550E1,-1.800439715E0,-3.399766445E0,-1.206677675E0,4.031881206E0
4.887306253E1,-5.267243981E-1,-2.269703150E0,-2.039859772E0,3.096775560E0
4.889306769E1,3.734954596E-1,-1.532289028E0,-1.915361404E0,2.481132369E0
4.891307535E1,8.619126081E-1,-1.187524080E0,-2.777273893E0,3.141075781E0
4.893304868E1,7.757213712E-1,-9.385270476E-1,-1.177947283E0,1.694147711E0
4.895306618E1,9.576806799E-3,5.363011956E-1,-6.703764796E-1,8.585541987E-1
4.897305925E1,-6.129156351E-1,1.187524080E0,-2.882618904E0,3.177321319E0
4.899306363E1,1.532289088E-1,-1.733402014E0,-2.892195702E0,3.375345555E0
4.901304305E1,1.790862918E0,-4.788403511E0,-9.672574997E-1,5.203036157E0
4.903306998E1,4.280832767E0,-5.257667065E0,1.465251446E0,6.936537605E0
4.905307394E1,5.631162167E0,-6.100425720E0,2.432508945E0,8.651143340E0
4.907305852E1,6.627150536E0,-5.477933407E0,8.331821442E0,1.197272430E1
4.909306055E1,4.797980309E0,1.187524080E0,5.679046631E0,7.528771422E0
4.911306436E1,1.465251446E0,4.673481941E0,5.142745018E0,7.101846350E0
4.913308675E1,3.830722719E-2,7.546523571E0,3.974374771E0,8.529193413E0
4.915307962E1,-8.714894056E-1,8.695740700E0,1.541865945E0,8.874274657E0
4.917304149E1,-1.465251446E0,4.510675907E0,4.979939461E-1,4.768768909E0
4.919384732E1,-1.771709204E0,2.873041928E-1,9.002198577E-1,2.007957418E0
4.921363597E1,-5.171475410E-1,-4.204218388E0,2.585737944E0,4.962754733E0
4.923307660E1,8.427590132E-1,-6.675034523E0,3.667917013E0,7.662893961E0
4.925309206E1,-3.639186621E-1,-4.089296341E0,1.723825186E-1,4.109074968E0
4.927307019E1,-4.979939461E-1,-1.446097851E0,-2.001552582E0,2.519009667E0
4.929305826E1,-2.193088770E0,-7.852981687E-1,1.072602391E0,2.564528701E0
4.931304764E1,-2.576161146E0,-8.619125932E-2,2.106897593E0,3.329121904E0
4.933306691E1,-2.796427488E0,1.043871999E0,1.675941229E0,3.423222816E0
4.935307269E1,-2.968810081E0,1.915361404E0,5.075707436E-1,3.569323559E0
4.937306816E1,-1.963245392E0,1.781286120E0,-4.405331016E-1,2.687262943E0
4.939305535E1,-1.666364431E0,1.321599364E0,-4.309563041E-1,2.170050376E0
4.941329014E1,-1.120486379E0,1.053448796E0,-1.187524080E0,1.943053662E0
4.943307743E1,-9.576806426E-2,6.416460276E-1,-2.193088770E0,2.287032903E0
4.945306358E1,1.206677675E0,6.416460276E-1,-2.001552582E0,2.423632269E0
4.947307259E1,3.351882398E-1,3.830722719E-2,-2.873041928E-1,4.431278585E-1
4.949307102E1,-4.022258818E-1,-6.512228847E-1,3.131615877E0,3.223801313E0
4.951305378E1,1.072602391E0,1.848323703E0,-1.532289088E-1,2.142488156E0
4.953305732E1,3.677493811E0,2.145204782E0,-6.416460514E0,7.700443482E0
4.955307514E1,9.097966194E0,-1.244984865E-1,3.418920040E0,9.719953857E0
4.957430128E1,1.518881512E1,1.819593310E-1,4.501099110E0,1.584276198E1
4.959305514E1,1.024718285E1,2.614468336E0,3.007117271E0,1.099467850E1
4.961305811E1,-3.687070608E0,3.447650373E-1,2.480392933E0,4.457095658E0
4.963306654E1,-6.244078159E0,-2.834734917E0,5.276820660E0,8.652691511E0
4.965303858E1,3.639186621E-1,-6.177040577E0,7.038952827E0,9.372039479E0
4.967307066E1,8.140285611E-1,-6.167463779E0,1.191354752E1,1.343997271E1
4.969308915E1,-4.692635238E-1,-2.566584110E0,8.820239067E0,9.198053025E0
4.971306555E1,1.398213744E0,1.637633920E0,1.015141487E0,2.380621509E0
4.973307482E1,4.596867263E-1,6.234501362E0,-8.705317497E0,1.071740975E1
4.975305842E1,-9.768342972E-1,4.309563160E0,-4.788403213E-2,4.419143894E0
4.977305988E1,-6.895300746E-1,3.064578176E-1,2.681505978E-1,8.007951429E-1
4.979305555E1,-1.369483352E0,-1.168370485E0,1.551442742E0,2.376457200E0
4.981307352E1,-2.451662540E0,-2.403778553E0,2.403778553E0,4.191294773E0
4.983306748E1,-3.131615877E0,-3.074155092E0,1.647210717E0,4.687296735E0
4.985306467E1,-3.026270866E0,-3.562572241E0,-4.788403213E-2,4.674668888E0
4.987305321E1,-2.183511972E0,-2.738966703E0,-1.091755986E0,3.669004534E0
4.989305430E1,-4.884171486E-1,-1.580173135E0,-9.481038451E-1,1.906410068E0
4.991305946E1,-7.661445439E-2,-8.427590132E-1,-9.385270476E-1,1.263703109E0
4.993306962E1,5.746083856E-1,-4.118026793E-1,-2.394201756E0,2.496389050E0
4.995305331E1,1.398213744E0,-4.596867263E-1,-3.859453201E0,4.130580174E0
4.997305326E1,1.177947283E0,-1.082179189E0,-1.848323703E0,2.444375607E0
4.999305837E1,-1.149216816E-1,-8.140285611E-1,-1.244984865E0,1.491923861E0
5.001306680E1,-1.053448766E-1,-1.857900500E0,-2.250549555E0,2.920250864E0
5.003306290E1,2.873041928E-1,-3.265691042E0,-1.446097851E0,3.583082566E0
5.005306816E1,3.629609823E0,-2.652775526E0,8.044517636E-1,4.567102813E0
5.007308394E1,6.052541733E0,-3.303998232E0,3.371036053E0,7.675516257E0
5.009305576E1,6.588842869E0,-4.951209068E0,7.230489254E0,1.096390881E1
5.011304602E1,4.204218388E0,-1.953668594E0,6.521805286E0,8.001638421E0
5.013305920E1,1.848323703E0,1.934514999E0,5.315127850E0,5.950565759E0
5.015308300E1,1.072602391E0,4.932055473E0,4.290409565E0,6.624444227E0
5.017307170E1,9.672574997E-1,7.220912457E0,2.173935175E0,7.602838807E0
5.019306186E1,-3.830722570E-1,4.558559895E0,-2.011129409E-1,4.579045652E0
5.021305389E1,-1.369483352E0,7.661445141E-1,3.447650373E-1,1.606650241E0
5.023309956E1,-1.244984865E0,-2.959233284E0,1.924938202E0,3.743318852E0
5.025304857E1,-7.852981687E-1,-5.085284233E0,3.150769472E0,6.033585767E0
5.027303467E1,-5.075707436E-1,-1.972822189E0,-2.145204782E0,2.958303400E0
5.029304420E1,-5.075707436E-1,-1.972822189E0,-2.145204782E0,2.958303400E0
5.031305331E1,-2.116474390E0,-1.015141487E0,1.082179189E0,2.584780045E0
5.033307962E1,-2.834734917E0,1.053448766E-1,2.049436569E0,3.499572809E0
5.035353279E1,-3.323152065E0,1.379060149E0,1.541865945E0,3.914396139E0
5.037305759E1,-2.767697096E0,2.193088770E0,5.458779931E-1,3.573201415E0
5.039307217E1,-1.580173135E0,2.308010340E0,-6.129156351E-1,2.863481175E0
5.041305826E1,-1.321599364E0,1.599326730E0,-4.979939461E-1,2.133651527E0
5.043310946E1,-5.841852427E-1,9.481038451E-1,-1.216254473E0,1.649074965E0
5.045304831E1,1.331176162E0,4.022258818E-1,-1.149216771E0,1.804027389E0
5.047307639E1,2.873041928E-1,3.830722719E-2,-2.681505978E-1,3.948618568E-1
5.049307170E1,1.723825186E-1,-6.416460276E-1,6.129156351E-1,9.039308232E-1
5.051305774E1,9.002198577E-1,3.351882398E-1,-6.416460276E-1,1.155186813E0
5.053306347E1,2.566584110E0,4.596867263E-1,-3.438073635E0,4.314975805E0
5.055306092E1,1.056321812E1,2.873042040E-2,5.391742229E0,1.185973384E1
5.057305800E1,1.797566605E1,2.978386879E0,1.091755986E0,1.825341857E1
5.059305529E1,1.915361404E0,1.580173135E0,2.413355350E0,3.462634906E0
5.061306123E1,-6.311115742E0,-1.465251446E0,4.644751072E0,7.971879090E0
5.063307363E1,-6.847416878E0,-3.706224203E0,4.721365929E0,9.105740605E0
5.065306712E1,-4.443638325E0,-6.090848923E0,3.265691042E0,8.216392161E0
5.067305847E1,4.596867263E-1,-7.038952827E0,8.245630264E0,1.085120211E1
5.069308982E1,1.618480325E0,-6.071695328E0,1.264138508E1,1.411699612E1
5.071307514E1,4.692635238E-1,-1.331176162E0,6.320692539E0,6.476371855E0
5.073308264E1,2.825158119E0,3.265691042E0,-4.625597477E0,6.327907110E0
5.075306410E1,-8.619126081E-1,6.004657745E0,-5.956773758E0,8.501879885E0
5.077304482E1,-6.799532771E-1,2.413355350E0,6.703764945E-2,2.508209432E0
5.079304691E1,-6.799532771E-1,-1.244984865E-1,5.937620401E-1,9.112572044E-1
5.081304477E1,-1.963245392E0,-1.398213744E0,2.173935175E0,3.245817045E0
5.083308232E1,-3.179499865E0,-2.576161146E0,2.308010340E0,4.698163191E0
5.085306925E1,-3.169923067E0,-3.083731890E0,9.193734527E-1,4.516974891E0
5.087306243E1,-2.442085743E0,-2.528276920E0,-3.830722570E-1,3.535917323E0
5.089306503E1,-1.388636947E0,-1.752555609E0,-1.063025594E0,2.475840694E0
5.091306722E1,-1.149216816E-1,-9.864110947E-1,-1.417367458E0,1.730648535E0
5.093304800E1,4.692635238E-1,-6.224924326E-1,-2.470816135E0,2.590875809E0
5.095305555E1,8.619126081E-1,-8.140285611E-1,-3.505111217E0,3.700181143E0
5.097307550E1,6.703764796E-1,-1.225831270E0,-1.426944256E0,1.997057044E0
5.099305654E1,-7.374141216E-1,-1.723825186E-1,-9.097966552E-1,1.183733616E0
5.101345540E1,-6.320692301E-1,-1.532289088E-1,-1.647210717E0,1.770958429E0
5.103306686E1,3.639186621E-1,-2.882618904E0,-1.197100878E0,3.142447939E0
5.105306045E1,3.007117271E0,-4.548983097E0,-5.937620401E-1,5.485303534E0
5.107305264E1,6.263231754E0,-3.983951569E0,6.703764796E-1,7.453143413E0
5.109305420E1,7.910442352E0,-6.282385349E0,6.042964935E0,1.177118894E1
5.111306597E1,5.315127850E0,-1.752555609E0,7.623138428E0,9.456969637E0
5.113307508E1,2.221819162E0,2.987963676E0,5.736507416E0,6.839000267E0
5.115305633E1,2.681505978E-1,5.861005783E0,3.677493811E0,6.924395588E0
5.117303930E1,1.244984865E-1,7.958326340E0,2.815581083E0,8.442627247E0
5.119305712E1,-6.416460276E-1,7.058106422E0,1.647210717E0,7.276117031E0
5.121307342E1,-1.723825216E0,3.026270866E0,1.034295082E0,3.633132952E0
5.123307165E1,-2.317587137E0,-8.906430602E-1,1.733402014E0,3.028058411E0
5.125306107E1,-6.033388376E-1,-4.740519524E0,2.959233284E0,5.620818867E0
5.127304456E1,-3.830722719E-2,-5.870582581E0,2.825158119E0,6.515115170E0
5.129304410E1,-8.331822157E-1,-1.465251446E0,-1.359906554E0,2.165756274E0
5.131305654E1,-2.710236311E0,-5.554547906E-1,1.484405041E0,3.139644759E0
5.133306394E1,-3.026270866E0,7.948749661E-1,1.359906554E0,3.411669299E0
5.135307097E1,-3.093308687E0,1.991975784E0,3.160346150E-1,3.692750200E0
5.137305113E1,-2.834734917E0,1.972822189E0,-5.267243981E-1,3.493592425E0
5.139305410E1,-1.810016513E0,9.002198577E-1,-9.289502501E-1,2.224748106E0
5.141312571E1,-8.427590132E-1,5.650315881E-1,-1.532289028E0,1.837773957E0
5.143307936E1,1.302445769E0,7.469909191E-1,-2.164358377E0,2.634161651E0
5.145305774E1,1.723825216E0,1.015141487E0,-2.413355350E0,3.134704079E0
5.147304467E1,-4.692635238E-1,-2.681505978E-1,-3.926490843E-1,6.680466311E-1
5.149307545E1,-5.458779931E-1,-1.216254473E0,2.873042107E0,3.167274644E0
5.151305920E1,1.781286120E0,1.953668594E0,-5.937620401E-1,2.709677948E0
5.153306331E1,3.045424461E0,2.413355350E0,-6.598419666E0,7.657547668E0
5.155305847E1,6.512228489E0,-8.331822157E-1,2.691082716E0,7.095437878E0
5.157306722E1,1.240196514E1,1.312022567E0,6.828263283E0,1.421813356E1
5.159306253E1,6.311115742E0,3.122039080E0,3.600879431E0,7.908453869E0
5.161309008E1,-2.681505919E0,1.340752989E-1,3.227383852E0,4.198149200E0
5.163305816E1,-4.271255970E0,-3.897760391E0,3.150769472E0,6.585097713E0
5.165305743E1,-2.346317768E0,-7.086836815E0,4.089296341E0,8.511804020E0
5.167305394E1,1.283292055E0,-8.293514252E0,7.910442352E0,1.153274969E1
5.169306113E1,1.800439715E0,-6.445190907E0,8.092401505E0,1.050090620E1
5.171307180E1,3.926490843E-1,-1.120486379E0,6.042964935E0,6.158497239E0
5.173309967E1,3.447650373E-1,3.217807055E0,8.236053586E-1,3.339381823E0
5.175308477E1,-1.168370485E0,6.253654957E0,-3.945644379E0,7.486080381E0
5.177305264E1,-1.407790542E0,3.265691042E0,8.619125932E-2,3.557251906E0
5.179304758E1,-1.120486379E0,2.681505978E-1,7.757213712E-1,1.388934165E0
5.181308607E1,-1.810016513E0,-1.082179189E0,1.532289028E0,2.606756843E0
5.183306852E1,-2.825158119E0,-2.269703150E0,1.963245392E0,4.121577763E0
5.185306868E1,-3.256114244E0,-3.294421434E0,1.321599364E0,4.816857631E0
5.187305472E1,-2.834734917E0,-3.773261786E0,-8.619125932E-2,4.720238922E0
5.189304878E1,-1.474828243E0,-3.150769472E0,-1.120486379E0,3.654853805E0
5.191308019E1,-3.256114423E-1,-1.896207690E0,-8.523358107E-1,2.104305764E0
5.193305675E1,4.213795066E-1,-4.979939461E-1,-1.522712231E0,1.656566086E0
5.195306889E1,1.292868972E0,3.734954596E-1,-3.007117271E0,3.294505019E0
5.197303410E1,1.474828243E0,5.746083856E-1,-2.049436569E0,2.589494815E0
5.199306232E1,3.830722570E-1,1.388636947E0,-1.455674648E0,2.047936914E0
5.201309290E1,-5.937620401E-1,9.193734527E-1,-2.528276920E0,2.754992757E0
5.203305024E1,6.991068721E-1,-2.499546528E0,-1.206677675E0,2.862263838E0
5.205305034E1,2.288856745E0,-3.620033026E0,-1.197100878E0,4.447083855E0
5.207305425E1,5.506663799E0,-2.719813108E0,2.001552582E0,6.459639485E0
5.209306394E1,7.958326340E0,-6.627150536E0,6.540958881E0,1.224900916E1
5.211306790E1,1.953668594E0,9.289502501E-1,4.098873138E0,4.634709327E0
5.213303962E1,2.489969730E-1,4.175487995E0,5.248090267E0,6.711121437E0
5.215306227E1,1.149216816E-1,6.406883717E0,3.821146011E0,7.460732055E0
5.217306107E1,-6.416460276E-1,6.081272125E0,2.873041928E-1,6.121774578E0
5.219309909E1,-1.388636947E0,2.279279947E0,-2.298433632E-1,2.678853788E0
5.221306545E1,-1.704671621E0,-9.768342972E-1,4.692635238E-1,2.019979910E0
5.223305821E1,-1.867477298E0,-4.242525578E0,2.959233284E0,5.499414184E0
5.225305404E1,-1.120486379E0,-5.363011837E0,2.853888512E0,6.177545251E0
5.227310946E1,-1.379060149E0,-3.313575268E0,-8.140285611E-1,3.680248694E0
5.229305738E1,-1.915361404E0,-1.608903527E0,-3.830722570E-1,2.530597602E0
5.231306326E1,-2.394201756E0,-5.746083856E-1,1.991975784E0,3.167071892E0
5.233306977E1,-2.671929121E0,7.278373241E-1,1.982398987E0,3.405709638E0
5.235305717E1,-2.097320795E0,2.173935175E0,5.937620401E-1,3.078522701E0
5.237305133E1,-1.034295082E0,2.882618904E0,-5.841852427E-1,3.117776525E0
5.239307081E1,-4.979939461E-1,2.375048161E0,-1.273715258E0,2.740657274E0
5.241309113E1,-2.681505978E-1,1.053448796E0,-1.915361404E0,2.202332495E0
5.243306550E1,-2.777273953E-1,2.873042040E-2,-1.015141487E0,1.052839105E0
5.245307482E1,-6.224924326E-1,-4.405331016E-1,2.298433632E-1,7.964886778E-1
5.247304243E1,-9.576807022E-1,-9.672574997E-1,1.244984865E-1,1.366835495E0
5.249307482E1,2.202665508E-1,-8.236053586E-1,6.512228847E-1,1.072816101E0
5.251308284E1,1.608903527E0,2.777273953E-1,-1.101332784E0,1.969425542E0
5.253304670E1,2.154781580E0,3.926490843E-1,-4.836287498E0,5.309136816E0
5.255306472E1,4.654327869E0,-1.158793569E0,-8.810662031E-1,4.876663624E0
5.257303831E1,1.101332760E1,-5.363011956E-1,5.420472622E0,1.228668089E1
5.259308253E1,1.364694977E1,4.932055473E0,7.632715225E0,1.639581504E1
5.261306774E1,-1.321599364E0,1.810016513E0,1.886630893E0,2.929532519E0
5.263306514E1,-5.114014626E0,-2.193088770E0,4.951209068E0,7.448305524E0
5.265305675E1,-4.759673119E0,-4.951209068E0,3.677493811E0,7.790566100E0
5.267316800E1,-1.570596337E0,-6.550535679E0,6.473921299E0,9.342801910E0
5.269306232E1,7.182605267E-1,-6.100425720E0,1.083136845E1,1.245189281E1
5.271311659E1,-2.298433632E-1,-2.059013367E0,8.073247910E0,8.334848278E0
5.273305941E1,6.991068721E-1,2.116474390E0,9.193734527E-1,2.411112152E0
5.275305962E1,4.501099288E-1,5.353435040E0,-6.943184853E0,8.778933965E0
5.277310550E1,-9.002198577E-1,3.792415380E0,-9.385270476E-1,4.009194836E0
5.279309253E1,-4.309563041E-1,2.585737705E-1,2.106897533E-1,5.449531200E-1
5.281306852E1,-1.723825186E-1,-6.129156351E-1,8.140285611E-1,1.033452373E0
5.283305659E1,-1.589749932E0,-1.273715258E0,1.656787634E0,2.625757161E0
5.285305951E1,-2.815581083E0,-2.049436569E0,1.283292055E0,3.711404800E0
5.287305540E1,-2.873042107E0,-2.748543501E0,2.394201756E-1,3.983237922E0
5.289306821E1,-1.465251446E0,-2.576161146E0,-1.015141487E0,3.132743253E0
5.291306040E1,-6.991068721E-1,-1.695094824E0,-1.331176162E0,2.265861173E0
5.293306055E1,-2.394201756E-1,-1.130063176E0,-7.565677166E-1,1.380854631E0
5.295306930E1,9.097966552E-1,-1.072602391E0,-3.974374771E0,4.215905676E0
5.297308800E1,9.768342972E-1,-9.959878922E-1,-2.806004286E0,3.133665135E0
5.299311498E1,9.576806799E-3,3.830722719E-2,-1.436521053E0,1.437063637E0
5.301352097E1,-3.064578176E-1,-1.915361360E-2,-2.489969730E0,2.508830906E0
5.303305279E1,6.703764796E-1,-2.987963676E0,-2.068590164E0,3.695456240E0
5.305304482E1,2.738966703E0,-3.112462282E0,-1.647210717E0,4.461240097E0
5.307306086E1,4.730942726E0,2.873042040E-2,-3.447650373E-1,4.743575386E0
5.309307305E1,4.424484730E0,-3.303998232E0,3.198653460E0,6.381524379E0
5.311307149E1,5.085284233E0,-4.740519524E0,1.073560047E1,1.279006484E1
5.313305436E1,1.503558636E0,-2.681505978E-1,6.416460514E0,6.595722769E0
5.315304951E1,2.585737705E-1,3.696647406E0,5.640739441E0,6.749074298E0
5.317304373E1,1.608903527E0,6.473921299E0,4.807557106E0,8.222702285E0
5.319307430E1,2.049436569E0,6.224924564E0,-5.075707436E-1,6.573241525E0
5.321306060E1,4.596867263E-1,2.365471363E0,-1.829170108E0,3.025331377E0
5.323307540E1,-5.458779931E-1,-1.436521053E0,1.723825186E-1,1.546380048E0
5.325304712E1,-7.086837292E-1,-4.118026733E0,2.815581083E0,5.038638074E0
5.327305347E1,-9.193734527E-1,-4.443638325E0,2.748543501E0,5.305248390E0
5.329306644E1,-1.896207690E0,-2.509123325E0,-1.024718285E0,3.307771308E0
5.331306878E1,-2.154781580E0,-1.474828243E0,-1.043871999E0,2.812093660E0
5.333304175E1,-3.074155092E0,-1.082179189E0,1.235408068E0,3.485365751E0
5.335304717E1,-3.409343243E0,-1.340752989E-1,1.158793569E0,3.603387305E0
5.337305894E1,-4.079719543E0,8.331822157E-1,7.469909191E-1,4.230401824E0
5.339307154E1,-3.687070608E0,1.350329757E0,5.554547906E-1,3.965653811E0
5.341306425E1,-1.982398987E0,6.033388376E-1,2.106897533E-1,2.082861894E0
5.343305779E1,-3.256114423E-1,2.873041928E-1,-8.523358107E-1,9.565787185E-1
5.345305675E1,2.154781580E0,1.149216771E0,-1.398213744E0,2.814033496E0
5.347305873E1,2.786850691E0,2.145204782E0,-3.265691042E0,4.799289355E0
5.349310373E1,2.968810201E-1,3.543418646E-1,-1.379060149E0,1.454477017E0
5.351306290E1,1.340752989E-1,-1.149216771E0,6.607996821E-1,1.332415698E0
5.353305831E1,1.350329757E0,6.799532771E-1,-1.608903527E0,2.207781119E0
5.355305545E1,2.145204782E0,1.034295082E0,-5.334281445E0,5.841765864E0
5.357305592E1,3.629609823E0,-2.135627985E0,-2.489969730E-1,4.218645974E0
5.359310321E1,9.500192642E0,-1.417367458E0,8.398859978E0,1.275944512E1
5.361305847E1,1.241154194E1,5.554547787E0,1.115697956E1,1.758913208E1
5.363305238E1,-8.619125932E-2,3.658340216E0,6.224924326E-1,3.711923881E0
5.365304800E1,-4.328716755E0,-7.469909191E-1,2.164358377E0,4.896961442E0
5.367306034E1,-4.127603531E0,-5.200206280E0,1.934514999E0,6.915316663E0
5.369305842E1,-1.005564690E0,-7.852981567E0,7.508216381E0,1.091117744E1
5.371306284E1,2.882618904E0,-8.274360657E0,9.404424667E0,1.285370528E1
5.373305347E1,5.841852427E-1,-3.093308687E0,6.062118530E0,6.830747551E0
5.375304238E1,5.746083856E-1,1.810016513E0,-2.298433632E-1,1.912893762E0
5.377305800E1,-1.177947283E0,5.430049419E0,-5.334281445E0,7.702438252E0
5.379306857E1,-1.283292055E0,1.781286120E0,5.746084079E-2,2.196160397E0
5.381306748E1,-1.283292055E0,1.781286120E0,5.746084079E-2,2.196160397E0
5.383305795E1,-2.547430515E0,-1.216254473E0,2.030282974E0,3.477172145E0
5.385305357E1,-2.547430515E0,-1.216254473E0,2.030282974E0,3.477172145E0
5.387307868E1,-2.777273893E0,-3.687070608E0,6.895300746E-1,4.667246691E0
5.389305597E1,-1.474828243E0,-3.725377798E0,-1.130063176E0,4.163003827E0
5.391307446E1,-4.788403511E-1,-2.604891539E0,-1.714248419E0,3.154900260E0
5.393304883E1,-1.819593310E-1,-1.340752959E0,-2.068590164E0,2.471799539E0
5.395305935E1,5.363011956E-1,-6.512228847E-1,-2.652775526E0,2.783689676E0
5.397305394E1,1.522712231E0,-5.075707436E-1,-3.265691042E0,3.638821042E0
5.399306722E1,8.619126081E-1,-2.873042040E-2,-2.173935175E0,2.338741740E0
5.401306665E1,-7.661445439E-2,2.777273953E-1,-1.541865945E0,1.568551202E0
5.403304873E1,-4.118026793E-1,-2.336740971E0,-1.771709204E0,2.961231722E0
5.405303920E1,9.481038451E-1,-4.903325081E0,-2.260126352E0,5.481757827E0
5.407303055E1,3.859453201E0,-3.830722809E0,3.064578176E-1,5.446442201E0
5.409304493E1,3.859453201E0,-3.830722809E0,3.064578176E-1,5.446442201E0
5.411306665E1,6.789956093E0,-5.516240597E0,8.743624687E0,1.236864531E1
5.413303253E1,3.687070608E0,-4.501099288E-1,7.249642849E0,8.145821632E0
5.415305607E1,1.168370485E0,3.409343243E0,4.328716755E0,5.632628133E0
5.417305842E1,9.576807022E-1,6.253654957E0,3.026270866E0,7.013106872E0
5.419308170E1,1.024718285E0,6.789956093E0,1.810016513E0,7.101387969E0
5.421307602E1,-4.405331016E-1,3.572149038E0,1.340752989E-1,3.601707144E0
5.423305649E1,-1.637633920E0,1.628057212E-1,3.543418646E-1,1.683421728E0
5.425321769E1,-1.637633920E0,-3.552995205E0,2.671929121E0,4.737596966E0
5.427307800E1,-1.244984865E0,-4.893748283E0,3.351882458E0,6.060847761E0
5.429308915E1,-2.394201756E-1,-3.533841610E0,-8.427590132E-1,3.640824261E0
5.431304899E1,-4.979939461E-1,-2.336740971E0,-1.359906554E0,2.749127529E0
5.433306904E1,-2.154781580E0,-1.388636947E0,1.752555609E0,3.105293446E0
5.435307264E1,-2.451662540E0,1.436520964E-1,1.953668594E0,3.138169230E0
5.437306461E1,-2.987963676E0,2.202665567E0,9.864110947E-1,3.840920382E0
5.439307498E1,-2.681505919E0,3.620033026E0,-3.543418646E-1,4.518923683E0
5.441304956E1,-2.078166962E0,2.470816135E0,-9.768342972E-1,3.373116591E0
5.443305368E1,-1.235408068E0,4.405331016E-1,-9.097966552E-1,1.596255763E0
5.445306482E1,-9.576806799E-3,-2.777273953E-1,-1.972822189E0,1.992298073E0
5.447306727E1,1.369483352E0,-1.436520964E-1,-2.049436569E0,2.469070843E0
5.449306488E1,1.158793569E0,7.757213712E-1,-1.177947283E0,1.825405703E0
5.451306055E1,-2.489969730E-1,-1.244984865E-1,-1.244984865E-1,3.049577657E-1
5.453306112E1,1.149216816E-1,-6.895300746E-1,4.022258818E-1,8.065013185E-1
5.455305597E1,8.140285611E-1,-2.298433632E-1,-2.442085743E0,2.584425129E0
5.457308071E1,3.610456228E0,-6.991068721E-1,-7.565677166E-1,3.754535831E0
5.459318930E1,1.397256088E1,9.481038451E-1,5.516240597E0,1.505191911E1
5.461308071E1,1.940261078E1,5.698200226E0,3.562572241E0,2.053345348E1
5.463304446E1,1.426944256E0,3.141192675E0,3.849876404E0,5.169604400E0
5.465305670E1,-6.722918510E0,-5.363011956E-1,5.372588634E0,8.622642339E0
5.467309310E1,-3.131615877E0,-7.383718014E0,3.936067581E0,8.934144487E0
5.469307040E1,2.470816135E0,-8.015787125E0,1.160709000E1,1.432069530E1
5.471304717E1,1.532289028E0,-4.635174274E0,1.033337498E1,1.142853397E1
5.473304753E1,1.905784607E0,6.703764796E-1,1.771709204E0,2.687075193E0
5.475307373E1,2.087743998E0,5.075707436E0,-1.086009884E1,1.216812343E1
5.477305675E1,-1.637633920E0,4.558559895E0,-3.926490843E-1,4.859679668E0
5.479305310E1,-6.129156351E-1,1.177947283E0,2.011129409E-1,1.343008485E0
